RNUM,UNIT,PORT,LAST_VAL,QTY,COMMODITY,CTY,DVALUE,VALUE,HS_CODE,DLAST_VALUE,Last_QTY,Year,Month,Date_Full,Type
66,KGS,MUMBAI AIR,0,0,COPPER ORES AND CONCENTRATES,NETHERLAND,0,0,26030000,0,0,2024,Sep,01-Sep-2024,Export
67,KGS,CHENNAI AIR,3606,0,COPPER ORES AND CONCENTRATES,SEYCHELLES,43,3606,26030000,43,0,2024,Sep,01-Sep-2024,Export
68,KGS,DELHI AIR,416,5,COPPER ORES AND CONCENTRATES,THAILAND,5,416,26030000,5,5,2024,Sep,01-Sep-2024,Export
69,KGS,MUMBAI AIR,1080,7,COPPER ORES AND CONCENTRATES,U K,13,1080,26030000,13,7,2024,Sep,01-Sep-2024,Export
70,KGS,DELHI AIR,0,0,COPPER ORES AND CONCENTRATES,VIETNAM SOC REP,0,0,26030000,0,0,2024,Sep,01-Sep-2024,Export
70,KGS,KANDLA SEA,0,0,COPPER ORES AND CONCENTRATES,CHINA P RP,0,0,26030000,0,0,2024,Oct,01-Oct-2024,Export
71,KGS,ICD KATHUWAS ALWAR,0,0,COPPER ORES AND CONCENTRATES,CHINA P RP,0,0,26030000,0,0,2024,Oct,01-Oct-2024,Export
72,KGS,DELHI AIR,0,0,COPPER ORES AND CONCENTRATES,CHINA P RP,0,0,26030000,0,0,2024,Oct,01-Oct-2024,Export
73,KGS,MUMBAI AIR,0,0,COPPER ORES AND CONCENTRATES,NETHERLAND,0,0,26030000,0,0,2024,Oct,01-Oct-2024,Export
74,KGS,CHENNAI AIR,0,0,COPPER ORES AND CONCENTRATES,SEYCHELLES,0,0,26030000,0,0,2024,Oct,01-Oct-2024,Export
75,KGS,DELHI AIR,0,0,COPPER ORES AND CONCENTRATES,THAILAND,0,0,26030000,0,0,2024,Oct,01-Oct-2024,Export
76,KGS,MUMBAI AIR,0,0,COPPER ORES AND CONCENTRATES,U K,0,0,26030000,0,0,2024,Oct,01-Oct-2024,Export
77,KGS,DELHI AIR,0,0,COPPER ORES AND CONCENTRATES,VIETNAM SOC REP,0,0,26030000,0,0,2024,Oct,01-Oct-2024,Export
75,KGS,DELHI AIR,0,0,COPPER ORES AND CONCENTRATES,CHINA P RP,0,0,26030000,0,0,2024,Nov,01-Nov-2024,Export
76,KGS,ICD KATHUWAS ALWAR,0,0,COPPER ORES AND CONCENTRATES,CHINA P RP,0,0,26030000,0,0,2024,Nov,01-Nov-2024,Export
77,KGS,KANDLA SEA,0,0,COPPER ORES AND CONCENTRATES,CHINA P RP,0,0,26030000,0,0,2024,Nov,01-Nov-2024,Export
78,KGS,MUMBAI AIR,0,0,COPPER ORES AND CONCENTRATES,NETHERLAND,0,0,26030000,0,0,2024,Nov,01-Nov-2024,Export
79,KGS,CHENNAI AIR,0,0,COPPER ORES AND CONCENTRATES,SEYCHELLES,0,0,26030000,0,0,2024,Nov,01-Nov-2024,Export
80,KGS,DELHI AIR,0,0,COPPER ORES AND CONCENTRATES,THAILAND,0,0,26030000,0,0,2024,Nov,01-Nov-2024,Export
81,KGS,MUMBAI AIR,0,0,COPPER ORES AND CONCENTRATES,U K,0,0,26030000,0,0,2024,Nov,01-Nov-2024,Export
82,KGS,DELHI AIR,0,0,COPPER ORES AND CONCENTRATES,VIETNAM SOC REP,0,0,26030000,0,0,2024,Nov,01-Nov-2024,Export
81,KGS,MUNDRA,4857523,95245,COPPER ORES AND CONCENTRATES,CHINA P RP,57157,4857523,26030000,57157,95245,2024,Dec,01-Dec-2024,Export
82,KGS,DELHI AIR,0,0,COPPER ORES AND CONCENTRATES,CHINA P RP,0,0,26030000,0,0,2024,Dec,01-Dec-2024,Export
83,KGS,ICD KATHUWAS ALWAR,0,0,COPPER ORES AND CONCENTRATES,CHINA P RP,0,0,26030000,0,0,2024,Dec,01-Dec-2024,Export
84,KGS,KANDLA SEA,0,0,COPPER ORES AND CONCENTRATES,CHINA P RP,0,0,26030000,0,0,2024,Dec,01-Dec-2024,Export
85,KGS,MUMBAI AIR,0,0,COPPER ORES AND CONCENTRATES,NETHERLAND,0,0,26030000,0,0,2024,Dec,01-Dec-2024,Export
86,KGS,CHENNAI AIR,0,0,COPPER ORES AND CONCENTRATES,SEYCHELLES,0,0,26030000,0,0,2024,Dec,01-Dec-2024,Export
87,KGS,DELHI AIR,0,0,COPPER ORES AND CONCENTRATES,THAILAND,0,0,26030000,0,0,2024,Dec,01-Dec-2024,Export
88,KGS,MUMBAI AIR,0,0,COPPER ORES AND CONCENTRATES,U K,0,0,26030000,0,0,2024,Dec,01-Dec-2024,Export
89,KGS,DELHI AIR,0,0,COPPER ORES AND CONCENTRATES,VIETNAM SOC REP,0,0,26030000,0,0,2024,Dec,01-Dec-2024,Export
84,KGS,CHENNAI SEA,1410311,129920,COPPER ORES AND CONCENTRATES,CHINA P RP,16348,1410311,26030000,16348,129920,2025,Jan,01-Jan-2025,Export
85,KGS,DELHI AIR,0,0,COPPER ORES AND CONCENTRATES,CHINA P RP,0,0,26030000,0,0,2025,Jan,01-Jan-2025,Export
86,KGS,MUNDRA,0,0,COPPER ORES AND CONCENTRATES,CHINA P RP,0,0,26030000,0,0,2025,Jan,01-Jan-2025,Export
87,KGS,ICD KATHUWAS ALWAR,0,0,COPPER ORES AND CONCENTRATES,CHINA P RP,0,0,26030000,0,0,2025,Jan,01-Jan-2025,Export
88,KGS,KANDLA SEA,0,0,COPPER ORES AND CONCENTRATES,CHINA P RP,0,0,26030000,0,0,2025,Jan,01-Jan-2025,Export
89,KGS,MUMBAI AIR,0,0,COPPER ORES AND CONCENTRATES,NETHERLAND,0,0,26030000,0,0,2025,Jan,01-Jan-2025,Export
90,KGS,CHENNAI AIR,0,0,COPPER ORES AND CONCENTRATES,SEYCHELLES,0,0,26030000,0,0,2025,Jan,01-Jan-2025,Export
91,KGS,DELHI AIR,0,0,COPPER ORES AND CONCENTRATES,THAILAND,0,0,26030000,0,0,2025,Jan,01-Jan-2025,Export
92,KGS,MUMBAI AIR,1087,13,COPPER ORES AND CONCENTRATES,U K,13,1087,26030000,13,13,2025,Jan,01-Jan-2025,Export
93,KGS,DELHI AIR,0,0,COPPER ORES AND CONCENTRATES,VIETNAM SOC REP,0,0,26030000,0,0,2025,Jan,01-Jan-2025,Export
93,KGS,CHENNAI SEA,7707241,699552,COPPER ORES AND CONCENTRATES,CHINA P RP,88533,7707241,26030000,88533,699552,2025,Feb,01-Feb-2025,Export
94,KGS,DELHI AIR,0,0,COPPER ORES AND CONCENTRATES,CHINA P RP,0,0,26030000,0,0,2025,Feb,01-Feb-2025,Export
95,KGS,MUNDRA,0,0,COPPER ORES AND CONCENTRATES,CHINA P RP,0,0,26030000,0,0,2025,Feb,01-Feb-2025,Export
96,KGS,ICD KATHUWAS ALWAR,0,0,COPPER ORES AND CONCENTRATES,CHINA P RP,0,0,26030000,0,0,2025,Feb,01-Feb-2025,Export
97,KGS,KANDLA SEA,0,0,COPPER ORES AND CONCENTRATES,CHINA P RP,0,0,26030000,0,0,2025,Feb,01-Feb-2025,Export
98,KGS,ICD SONIPAT,41096,350,COPPER ORES AND CONCENTRATES,ETHIOPIA,472,41096,26030000,472,350,2025,Feb,01-Feb-2025,Export
99,KGS,MUMBAI AIR,0,0,COPPER ORES AND CONCENTRATES,NETHERLAND,0,0,26030000,0,0,2025,Feb,01-Feb-2025,Export
100,KGS,CHENNAI AIR,0,0,COPPER ORES AND CONCENTRATES,SEYCHELLES,0,0,26030000,0,0,2025,Feb,01-Feb-2025,Export
101,KGS,DELHI AIR,0,0,COPPER ORES AND CONCENTRATES,THAILAND,0,0,26030000,0,0,2025,Feb,01-Feb-2025,Export
102,KGS,MUMBAI AIR,0,0,COPPER ORES AND CONCENTRATES,U K,0,0,26030000,0,0,2025,Feb,01-Feb-2025,Export
103,KGS,DELHI AIR,0,0,COPPER ORES AND CONCENTRATES,VIETNAM SOC REP,0,0,26030000,0,0,2025,Feb,01-Feb-2025,Export
93,KGS,CHENNAI SEA,12878112,1161756,COPPER ORES AND CONCENTRATES,CHINA P RP,148643,12878112,26030000,148643,1161756,2025,Mar,01-Mar-2025,Export
94,KGS,DELHI AIR,0,0,COPPER ORES AND CONCENTRATES,CHINA P RP,0,0,26030000,0,0,2025,Mar,01-Mar-2025,Export
95,KGS,ICD KATHUWAS ALWAR,0,0,COPPER ORES AND CONCENTRATES,CHINA P RP,0,0,26030000,0,0,2025,Mar,01-Mar-2025,Export
96,KGS,MUNDRA,0,0,COPPER ORES AND CONCENTRATES,CHINA P RP,0,0,26030000,0,0,2025,Mar,01-Mar-2025,Export
97,KGS,KANDLA SEA,0,0,COPPER ORES AND CONCENTRATES,CHINA P RP,0,0,26030000,0,0,2025,Mar,01-Mar-2025,Export
98,KGS,ICD SONIPAT,0,0,COPPER ORES AND CONCENTRATES,ETHIOPIA,0,0,26030000,0,0,2025,Mar,01-Mar-2025,Export
99,KGS,NHAVA SHEVA SEA,227696,400,COPPER ORES AND CONCENTRATES,GUATEMALA,2628,227696,26030000,2628,400,2025,Mar,01-Mar-2025,Export
100,KGS,MUMBAI AIR,0,0,COPPER ORES AND CONCENTRATES,NETHERLAND,0,0,26030000,0,0,2025,Mar,01-Mar-2025,Export
101,KGS,CHENNAI AIR,0,0,COPPER ORES AND CONCENTRATES,SEYCHELLES,0,0,26030000,0,0,2025,Mar,01-Mar-2025,Export
102,KGS,DELHI AIR,0,0,COPPER ORES AND CONCENTRATES,THAILAND,0,0,26030000,0,0,2025,Mar,01-Mar-2025,Export
103,KGS,MUMBAI AIR,0,0,COPPER ORES AND CONCENTRATES,U K,0,0,26030000,0,0,2025,Mar,01-Mar-2025,Export
104,KGS,DELHI AIR,0,0,COPPER ORES AND CONCENTRATES,VIETNAM SOC REP,0,0,26030000,0,0,2025,Mar,01-Mar-2025,Export
15,KGS,CHENNAI SEA,5286123,484692,COPPER ORES AND CONCENTRATES,CHINA P RP,61782,5286123,26030000,61782,484692,2025,Apr,01-Apr-2025,Export
25,KGS,CHENNAI SEA,0,0,COPPER ORES AND CONCENTRATES,CHINA P RP,0,0,26030000,0,0,2025,May,01-May-2025,Export
36,KGS,CHENNAI SEA,0,0,COPPER ORES AND CONCENTRATES,CHINA P RP,0,0,26030000,0,0,2025,Jun,01-Jun-2025,Export
43,KGS,CHENNAI SEA,0,0,COPPER ORES AND CONCENTRATES,CHINA P RP,0,0,26030000,0,0,2025,Jul,01-Jul-2025,Export
47,KGS,"HAZIRA PORT, SURAT",994606,23575,COPPER ORES AND CONCENTRATES,CHINA P RP,11365,994606,26030000,11365,23575,2025,Aug,01-Aug-2025,Export
48,KGS,CHENNAI SEA,0,0,COPPER ORES AND CONCENTRATES,CHINA P RP,0,0,26030000,0,0,2025,Aug,01-Aug-2025,Export
54,KGS,"HAZIRA PORT, SURAT",0,0,COPPER ORES AND CONCENTRATES,CHINA P RP,0,0,26030000,0,0,2025,Sep,01-Sep-2025,Export
55,KGS,CHENNAI SEA,0,0,COPPER ORES AND CONCENTRATES,CHINA P RP,0,0,26030000,0,0,2025,Sep,01-Sep-2025,Export
56,KGS,MUNDRA,4915260,80000,COPPER ORES AND CONCENTRATES,DJIBOUTI,55651,4915260,26030000,55651,80000,2025,Sep,01-Sep-2025,Export
