RNUM,UNIT,PORT,LAST_VAL,QTY,COMMODITY,CTY,DVALUE,VALUE,HS_CODE,DLAST_VALUE,Last_QTY,Year,Month,Date_Full,Type
161,KGS,DEHEJ SEA,0,0,COPPER ORES AND CONCENTRATES,PERU,0,0,26030000,0,0,2025,Feb,01-Feb-2025,Import
162,KGS,MUNDRA,0,0,COPPER ORES AND CONCENTRATES,PHILIPPINES,0,0,26030000,0,0,2025,Feb,01-Feb-2025,Import
163,KGS,"HAZIRA PORT, SURAT",1388960338,1210000,COPPER ORES AND CONCENTRATES,TANZANIA REP,15955012,1388960338,26030000,15955012,1210000,2025,Feb,01-Feb-2025,Import
164,KGS,ICD ANKLESHWAR,925575928,1733000,COPPER ORES AND CONCENTRATES,TANZANIA REP,10632107,925575928,26030000,10632107,1733000,2025,Feb,01-Feb-2025,Import
165,KGS,ICD SAMALKHA PANIPAT,0,0,COPPER ORES AND CONCENTRATES,TANZANIA REP,0,0,26030000,0,0,2025,Feb,01-Feb-2025,Import
166,KGS,MUNDRA,0,0,COPPER ORES AND CONCENTRATES,TANZANIA REP,0,0,26030000,0,0,2025,Feb,01-Feb-2025,Import
167,KGS,DEHEJ SEA,0,0,COPPER ORES AND CONCENTRATES,U S A,0,0,26030000,0,0,2025,Feb,01-Feb-2025,Import
168,KGS,DELHI AIR,2210,90,COPPER ORES AND CONCENTRATES,ZAMBIA,25,2210,26030000,25,90,2025,Feb,01-Feb-2025,Import
157,KGS,DEHEJ SEA,10287095515,23030676,COPPER ORES AND CONCENTRATES,AUSTRALIA,118736941,10287095515,26030000,118736941,23030676,2025,Mar,01-Mar-2025,Import
158,KGS,DEHEJ SEA,0,0,COPPER ORES AND CONCENTRATES,BRAZIL,0,0,26030000,0,0,2025,Mar,01-Mar-2025,Import
159,KGS,DEHEJ SEA,0,0,COPPER ORES AND CONCENTRATES,CANADA,0,0,26030000,0,0,2025,Mar,01-Mar-2025,Import
160,KGS,DEHEJ SEA,0,0,COPPER ORES AND CONCENTRATES,CHILE,0,0,26030000,0,0,2025,Mar,01-Mar-2025,Import
161,KGS,MUNDRA,0,0,COPPER ORES AND CONCENTRATES,CHILE,0,0,26030000,0,0,2025,Mar,01-Mar-2025,Import
162,KGS,AHMEDABAD AIR CARGO COMPLEX,0,0,COPPER ORES AND CONCENTRATES,FRANCE,0,0,26030000,0,0,2025,Mar,01-Mar-2025,Import
163,KGS,DEHEJ SEA,0,0,COPPER ORES AND CONCENTRATES,INDONESIA,0,0,26030000,0,0,2025,Mar,01-Mar-2025,Import
164,KGS,MUNDRA,0,0,COPPER ORES AND CONCENTRATES,MOZAMBIQUE,0,0,26030000,0,0,2025,Mar,01-Mar-2025,Import
165,KGS,DEHEJ SEA,3274194938,13719650,COPPER ORES AND CONCENTRATES,NAMIBIA,37791804,3274194938,26030000,37791804,13719650,2025,Mar,01-Mar-2025,Import
166,KGS,DEHEJ SEA,0,0,COPPER ORES AND CONCENTRATES,PAPUA N GNA,0,0,26030000,0,0,2025,Mar,01-Mar-2025,Import
167,KGS,MUNDRA,0,0,COPPER ORES AND CONCENTRATES,PERU,0,0,26030000,0,0,2025,Mar,01-Mar-2025,Import
168,KGS,DEHEJ SEA,0,0,COPPER ORES AND CONCENTRATES,PERU,0,0,26030000,0,0,2025,Mar,01-Mar-2025,Import
169,KGS,MUNDRA,0,0,COPPER ORES AND CONCENTRATES,PHILIPPINES,0,0,26030000,0,0,2025,Mar,01-Mar-2025,Import
170,KGS,"HAZIRA PORT, SURAT",2812069693,2467080,COPPER ORES AND CONCENTRATES,TANZANIA REP,32457806,2812069693,26030000,32457806,2467080,2025,Mar,01-Mar-2025,Import
171,KGS,ICD ANKLESHWAR,671091101,1182926,COPPER ORES AND CONCENTRATES,TANZANIA REP,7745948,671091101,26030000,7745948,1182926,2025,Mar,01-Mar-2025,Import
172,KGS,ICD SAMALKHA PANIPAT,0,0,COPPER ORES AND CONCENTRATES,TANZANIA REP,0,0,26030000,0,0,2025,Mar,01-Mar-2025,Import
173,KGS,MUNDRA,0,0,COPPER ORES AND CONCENTRATES,TANZANIA REP,0,0,26030000,0,0,2025,Mar,01-Mar-2025,Import
174,KGS,DEHEJ SEA,0,0,COPPER ORES AND CONCENTRATES,U S A,0,0,26030000,0,0,2025,Mar,01-Mar-2025,Import
175,KGS,DELHI AIR,0,0,COPPER ORES AND CONCENTRATES,ZAMBIA,0,0,26030000,0,0,2025,Mar,01-Mar-2025,Import
48,KGS,DEHEJ SEA,7957252967,21552790,COPPER ORES AND CONCENTRATES,AUSTRALIA,93000717,7957252967,26030000,93000717,21552790,2025,Apr,01-Apr-2025,Import
49,KGS,DEHEJ SEA,4764341820,10910692,COPPER ORES AND CONCENTRATES,BRAZIL,55683439,4764341820,26030000,55683439,10910692,2025,Apr,01-Apr-2025,Import
50,KGS,DEHEJ SEA,10421917375,41849882,COPPER ORES AND CONCENTRATES,CHILE,121806583,10421917375,26030000,121806583,41849882,2025,Apr,01-Apr-2025,Import
51,KGS,DEHEJ SEA,3805812154,10095920,COPPER ORES AND CONCENTRATES,INDONESIA,44480584,3805812154,26030000,44480584,10095920,2025,Apr,01-Apr-2025,Import
52,KGS,DEHEJ SEA,1382875909,4708930,COPPER ORES AND CONCENTRATES,PHILIPPINES,16162418,1382875909,26030000,16162418,4708930,2025,Apr,01-Apr-2025,Import
53,KGS,CHENNAI SEA,2237532,23010,COPPER ORES AND CONCENTRATES,PHILIPPINES,26151,2237532,26030000,26151,23010,2025,Apr,01-Apr-2025,Import
54,KGS,"HAZIRA PORT, SURAT",3978072173,3677140,COPPER ORES AND CONCENTRATES,TANZANIA REP,46493880,3978072173,26030000,46493880,3677140,2025,Apr,01-Apr-2025,Import
67,KGS,DEHEJ SEA,0,0,COPPER ORES AND CONCENTRATES,AUSTRALIA,0,0,26030000,0,0,2025,May,01-May-2025,Import
68,KGS,DEHEJ SEA,0,0,COPPER ORES AND CONCENTRATES,BRAZIL,0,0,26030000,0,0,2025,May,01-May-2025,Import
69,KGS,DEHEJ SEA,16230720116,69139822,COPPER ORES AND CONCENTRATES,CHILE,190524443,16230720116,26030000,190524443,69139822,2025,May,01-May-2025,Import
70,KGS,DEHEJ SEA,0,0,COPPER ORES AND CONCENTRATES,INDONESIA,0,0,26030000,0,0,2025,May,01-May-2025,Import
71,KGS,"HAZIRA PORT, SURAT",500303788,458000,COPPER ORES AND CONCENTRATES,MALAYSIA,5872820,500303788,26030000,5872820,458000,2025,May,01-May-2025,Import
72,KGS,DEHEJ SEA,0,0,COPPER ORES AND CONCENTRATES,PHILIPPINES,0,0,26030000,0,0,2025,May,01-May-2025,Import
73,KGS,CHENNAI SEA,0,0,COPPER ORES AND CONCENTRATES,PHILIPPINES,0,0,26030000,0,0,2025,May,01-May-2025,Import
74,KGS,DEHEJ SEA,2115735327,10970894,COPPER ORES AND CONCENTRATES,SAUDI ARAB,24835577,2115735327,26030000,24835577,10970894,2025,May,01-May-2025,Import
75,KGS,"HAZIRA PORT, SURAT",1670637768,1172843,COPPER ORES AND CONCENTRATES,TANZANIA REP,19610795,1670637768,26030000,19610795,1172843,2025,May,01-May-2025,Import
75,KGS,DEHEJ SEA,7411980188,21018000,COPPER ORES AND CONCENTRATES,AUSTRALIA,86282734,7411980188,26030000,86282734,21018000,2025,Jun,01-Jun-2025,Import
76,KGS,DEHEJ SEA,0,0,COPPER ORES AND CONCENTRATES,BRAZIL,0,0,26030000,0,0,2025,Jun,01-Jun-2025,Import
77,KGS,DEHEJ SEA,5796898817,20039000,COPPER ORES AND CONCENTRATES,CANADA,67481599,5796898817,26030000,67481599,20039000,2025,Jun,01-Jun-2025,Import
78,KGS,DEHEJ SEA,11630751723,56602000,COPPER ORES AND CONCENTRATES,CHILE,135393381,11630751723,26030000,135393381,56602000,2025,Jun,01-Jun-2025,Import
79,KGS,DEHEJ SEA,2764039327,9576000,COPPER ORES AND CONCENTRATES,CHINA P RP,32176134,2764039327,26030000,32176134,9576000,2025,Jun,01-Jun-2025,Import
80,KGS,DEHEJ SEA,6701300848,19371000,COPPER ORES AND CONCENTRATES,INDONESIA,78009728,6701300848,26030000,78009728,19371000,2025,Jun,01-Jun-2025,Import
81,KGS,"HAZIRA PORT, SURAT",0,0,COPPER ORES AND CONCENTRATES,MALAYSIA,0,0,26030000,0,0,2025,Jun,01-Jun-2025,Import
82,KGS,DEHEJ SEA,8057182094,17121000,COPPER ORES AND CONCENTRATES,PHILIPPINES,93793518,8057182094,26030000,93793518,17121000,2025,Jun,01-Jun-2025,Import
83,KGS,CHENNAI SEA,0,0,COPPER ORES AND CONCENTRATES,PHILIPPINES,0,0,26030000,0,0,2025,Jun,01-Jun-2025,Import
84,KGS,DEHEJ SEA,0,0,COPPER ORES AND CONCENTRATES,SAUDI ARAB,0,0,26030000,0,0,2025,Jun,01-Jun-2025,Import
85,KGS,"HAZIRA PORT, SURAT",1487377325,1257000,COPPER ORES AND CONCENTRATES,TANZANIA REP,17314534,1487377325,26030000,17314534,1257000,2025,Jun,01-Jun-2025,Import
86,KGS,HYDERABAD AIRPORT,2093,24,COPPER ORES AND CONCENTRATES,UGANDA,24,2093,26030000,24,24,2025,Jun,01-Jun-2025,Import
93,KGS,DEHEJ SEA,5971383318,15829103,COPPER ORES AND CONCENTRATES,AUSTRALIA,69342287,5971383318,26030000,69342287,15829103,2025,Jul,01-Jul-2025,Import
94,KGS,DEHEJ SEA,0,0,COPPER ORES AND CONCENTRATES,BRAZIL,0,0,26030000,0,0,2025,Jul,01-Jul-2025,Import
95,KGS,DEHEJ SEA,0,0,COPPER ORES AND CONCENTRATES,CANADA,0,0,26030000,0,0,2025,Jul,01-Jul-2025,Import
96,KGS,DEHEJ SEA,11788623313,48906567,COPPER ORES AND CONCENTRATES,CHILE,136894595,11788623313,26030000,136894595,48906567,2025,Jul,01-Jul-2025,Import
97,KGS,DEHEJ SEA,0,0,COPPER ORES AND CONCENTRATES,CHINA P RP,0,0,26030000,0,0,2025,Jul,01-Jul-2025,Import
98,KGS,MUNDRA,4999074,80000,COPPER ORES AND CONCENTRATES,ETHIOPIA,58051,4999074,26030000,58051,80000,2025,Jul,01-Jul-2025,Import
99,KGS,DEHEJ SEA,3529061870,11010000,COPPER ORES AND CONCENTRATES,INDONESIA,40980994,3529061870,26030000,40980994,11010000,2025,Jul,01-Jul-2025,Import
100,KGS,"HAZIRA PORT, SURAT",884003596,453950,COPPER ORES AND CONCENTRATES,MALAYSIA,10265432,884003596,26030000,10265432,453950,2025,Jul,01-Jul-2025,Import
101,KGS,DEHEJ SEA,7583779760,19686000,COPPER ORES AND CONCENTRATES,PAPUA N GNA,88066132,7583779760,26030000,88066132,19686000,2025,Jul,01-Jul-2025,Import
102,KGS,DEHEJ SEA,3691509856,19336869,COPPER ORES AND CONCENTRATES,PERU,42867410,3691509856,26030000,42867410,19336869,2025,Jul,01-Jul-2025,Import
103,KGS,DEHEJ SEA,0,0,COPPER ORES AND CONCENTRATES,PHILIPPINES,0,0,26030000,0,0,2025,Jul,01-Jul-2025,Import
104,KGS,CHENNAI SEA,0,0,COPPER ORES AND CONCENTRATES,PHILIPPINES,0,0,26030000,0,0,2025,Jul,01-Jul-2025,Import
105,KGS,DEHEJ SEA,0,0,COPPER ORES AND CONCENTRATES,SAUDI ARAB,0,0,26030000,0,0,2025,Jul,01-Jul-2025,Import
106,KGS,"HAZIRA PORT, SURAT",1757967319,1525950,COPPER ORES AND CONCENTRATES,TANZANIA REP,20414277,1757967319,26030000,20414277,1525950,2025,Jul,01-Jul-2025,Import
107,KGS,ICD ANKLESHWAR,1626277521,2667770,COPPER ORES AND CONCENTRATES,TANZANIA REP,18885038,1626277521,26030000,18885038,2667770,2025,Jul,01-Jul-2025,Import
108,KGS,HYDERABAD AIRPORT,0,0,COPPER ORES AND CONCENTRATES,UGANDA,0,0,26030000,0,0,2025,Jul,01-Jul-2025,Import
101,KGS,DEHEJ SEA,5718557762,14901867,COPPER ORES AND CONCENTRATES,AUSTRALIA,65341206,5718557762,26030000,65341206,14901867,2025,Aug,01-Aug-2025,Import
102,KGS,DEHEJ SEA,0,0,COPPER ORES AND CONCENTRATES,BRAZIL,0,0,26030000,0,0,2025,Aug,01-Aug-2025,Import
103,KGS,DEHEJ SEA,0,0,COPPER ORES AND CONCENTRATES,CANADA,0,0,26030000,0,0,2025,Aug,01-Aug-2025,Import
104,KGS,DEHEJ SEA,7875479534,28973440,COPPER ORES AND CONCENTRATES,CHILE,89986558,7875479534,26030000,89986558,28973440,2025,Aug,01-Aug-2025,Import
105,KGS,DEHEJ SEA,0,0,COPPER ORES AND CONCENTRATES,CHINA P RP,0,0,26030000,0,0,2025,Aug,01-Aug-2025,Import
106,KGS,MUNDRA,0,0,COPPER ORES AND CONCENTRATES,ETHIOPIA,0,0,26030000,0,0,2025,Aug,01-Aug-2025,Import
107,KGS,DEHEJ SEA,0,0,COPPER ORES AND CONCENTRATES,INDONESIA,0,0,26030000,0,0,2025,Aug,01-Aug-2025,Import
108,KGS,"HAZIRA PORT, SURAT",0,0,COPPER ORES AND CONCENTRATES,MALAYSIA,0,0,26030000,0,0,2025,Aug,01-Aug-2025,Import
109,KGS,DEHEJ SEA,8836612364,11957478,COPPER ORES AND CONCENTRATES,MEXICO,100968623,8836612364,26030000,100968623,11957478,2025,Aug,01-Aug-2025,Import
110,KGS,DEHEJ SEA,676553643,4542285,COPPER ORES AND CONCENTRATES,OMAN,7730416,676553643,26030000,7730416,4542285,2025,Aug,01-Aug-2025,Import
111,KGS,"HAZIRA PORT, SURAT",445357269,2678186,COPPER ORES AND CONCENTRATES,OMAN,5088727,445357269,26030000,5088727,2678186,2025,Aug,01-Aug-2025,Import
112,KGS,DEHEJ SEA,0,0,COPPER ORES AND CONCENTRATES,PAPUA N GNA,0,0,26030000,0,0,2025,Aug,01-Aug-2025,Import
113,KGS,MUNDRA,4673325258,18278000,COPPER ORES AND CONCENTRATES,PERU,53398203,4673325258,26030000,53398203,18278000,2025,Aug,01-Aug-2025,Import
114,KGS,DEHEJ SEA,0,0,COPPER ORES AND CONCENTRATES,PERU,0,0,26030000,0,0,2025,Aug,01-Aug-2025,Import
115,KGS,CHENNAI SEA,0,0,COPPER ORES AND CONCENTRATES,PHILIPPINES,0,0,26030000,0,0,2025,Aug,01-Aug-2025,Import
116,KGS,DEHEJ SEA,0,0,COPPER ORES AND CONCENTRATES,PHILIPPINES,0,0,26030000,0,0,2025,Aug,01-Aug-2025,Import
117,KGS,DEHEJ SEA,0,0,COPPER ORES AND CONCENTRATES,SAUDI ARAB,0,0,26030000,0,0,2025,Aug,01-Aug-2025,Import
118,KGS,ICD ANKLESHWAR,1578695741,2686365,COPPER ORES AND CONCENTRATES,TANZANIA REP,18038444,1578695741,26030000,18038444,2686365,2025,Aug,01-Aug-2025,Import
119,KGS,"HAZIRA PORT, SURAT",777427351,811861,COPPER ORES AND CONCENTRATES,TANZANIA REP,8883016,777427351,26030000,8883016,811861,2025,Aug,01-Aug-2025,Import
120,KGS,HYDERABAD AIRPORT,0,0,COPPER ORES AND CONCENTRATES,UGANDA,0,0,26030000,0,0,2025,Aug,01-Aug-2025,Import
111,KGS,DEHEJ SEA,0,0,COPPER ORES AND CONCENTRATES,AUSTRALIA,0,0,26030000,0,0,2025,Sep,01-Sep-2025,Import
112,KGS,DEHEJ SEA,0,0,COPPER ORES AND CONCENTRATES,BRAZIL,0,0,26030000,0,0,2025,Sep,01-Sep-2025,Import
113,KGS,DEHEJ SEA,0,0,COPPER ORES AND CONCENTRATES,CANADA,0,0,26030000,0,0,2025,Sep,01-Sep-2025,Import
114,KGS,DEHEJ SEA,15302890546,62970444,COPPER ORES AND CONCENTRATES,CHILE,173261323,15302890546,26030000,173261323,62970444,2025,Sep,01-Sep-2025,Import
115,KGS,MUNDRA,6072160128,29782040,COPPER ORES AND CONCENTRATES,CHILE,68749789,6072160128,26030000,68749789,29782040,2025,Sep,01-Sep-2025,Import
116,KGS,DEHEJ SEA,0,0,COPPER ORES AND CONCENTRATES,CHINA P RP,0,0,26030000,0,0,2025,Sep,01-Sep-2025,Import
117,KGS,MUNDRA,0,0,COPPER ORES AND CONCENTRATES,ETHIOPIA,0,0,26030000,0,0,2025,Sep,01-Sep-2025,Import
118,KGS,DEHEJ SEA,6882171779,20077838,COPPER ORES AND CONCENTRATES,INDONESIA,77920847,6882171779,26030000,77920847,20077838,2025,Sep,01-Sep-2025,Import
119,KGS,"HAZIRA PORT, SURAT",0,0,COPPER ORES AND CONCENTRATES,MALAYSIA,0,0,26030000,0,0,2025,Sep,01-Sep-2025,Import
120,KGS,DEHEJ SEA,0,0,COPPER ORES AND CONCENTRATES,MEXICO,0,0,26030000,0,0,2025,Sep,01-Sep-2025,Import
121,KGS,DEHEJ SEA,0,0,COPPER ORES AND CONCENTRATES,OMAN,0,0,26030000,0,0,2025,Sep,01-Sep-2025,Import
122,KGS,"HAZIRA PORT, SURAT",0,0,COPPER ORES AND CONCENTRATES,OMAN,0,0,26030000,0,0,2025,Sep,01-Sep-2025,Import
123,KGS,DEHEJ SEA,7999184454,31116312,COPPER ORES AND CONCENTRATES,PANAMA REPUBLIC,90567810,7999184454,26030000,90567810,31116312,2025,Sep,01-Sep-2025,Import
124,KGS,DEHEJ SEA,0,0,COPPER ORES AND CONCENTRATES,PAPUA N GNA,0,0,26030000,0,0,2025,Sep,01-Sep-2025,Import
125,KGS,MUNDRA,0,0,COPPER ORES AND CONCENTRATES,PERU,0,0,26030000,0,0,2025,Sep,01-Sep-2025,Import
126,KGS,DEHEJ SEA,0,0,COPPER ORES AND CONCENTRATES,PERU,0,0,26030000,0,0,2025,Sep,01-Sep-2025,Import
127,KGS,DEHEJ SEA,0,0,COPPER ORES AND CONCENTRATES,PHILIPPINES,0,0,26030000,0,0,2025,Sep,01-Sep-2025,Import
128,KGS,CHENNAI SEA,0,0,COPPER ORES AND CONCENTRATES,PHILIPPINES,0,0,26030000,0,0,2025,Sep,01-Sep-2025,Import
129,KGS,DEHEJ SEA,0,0,COPPER ORES AND CONCENTRATES,SAUDI ARAB,0,0,26030000,0,0,2025,Sep,01-Sep-2025,Import
130,KGS,ICD ANKLESHWAR,3239924039,5147260,COPPER ORES AND CONCENTRATES,TANZANIA REP,36682843,3239924039,26030000,36682843,5147260,2025,Sep,01-Sep-2025,Import
131,KGS,"HAZIRA PORT, SURAT",484686383,399340,COPPER ORES AND CONCENTRATES,TANZANIA REP,5487682,484686383,26030000,5487682,399340,2025,Sep,01-Sep-2025,Import
132,KGS,HYDERABAD AIRPORT,0,0,COPPER ORES AND CONCENTRATES,UGANDA,0,0,26030000,0,0,2025,Sep,01-Sep-2025,Import
